istat_code,comune,provincia,current_plan,current_variant,procedural_status,act_and_date,bur_publication,institutional_source_url,access_date,irdat_dataset_id,irdat_detail_url,irdat_admin_structure,irdat_metadata_date,irdat_publication_date,geometry_source,geometry_format,geometry_crs,geometry_layer_service_id,geometry_alignment_status,currentness_status,evidence_used,independent_current_source,eagle_access_status_baseline,cer_2018_reference,vector_download_status,vector_artifact_path,vector_bytes,vector_sha256,vector_archive_integrity,vector_shp_present,vector_prj_present,notes_gap,detail_error,supplement_source_url,supplement_fetch_status,supplement_sha256
030108,Savogna,UD,PRGC Savogna,Variant 9,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12206,2026-09-19,12206,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12206,Comune di Savogna,,,IRDAT/Comune,,,12206,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Savogna. Piano Regolatore Generale Comunale aggiornato alla Variante n. 9, approvato con delibera de C.C. n. 16 del 19.12.2019 - B.U.R. n. 7 del 12.02.2020.",,PUBLIC_CONFIG_DETECTED,D: H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030109,Sedegliano,UD,PRGC Sedegliano,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12208,2026-09-19,12208,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12208,Comune di Sedegliano,,,IRDAT/Comune,,,12208,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,I dati visualizzati nelle mappe sono stati costruiti in collaborazione tra Ufficio Tecnico Comunale e l'Associazione Intercomunale del Medio Friuli e da questi ultimi gestiti.,,PUBLIC_CONFIG_DETECTED,D:20160414 H:20160414,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030110,Socchieve,UD,PRGC Socchieve,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12212,2026-09-19,12212,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12212,Comune di Socchieve,,,IRDAT/Comune,,,12212,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20160317 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030111,Stregna,UD,PRGC Stregna,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12214,2026-09-19,12214,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12214,Comune di Stregna,,,IRDAT/Comune,,,12214,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Stregna,,PUBLIC_CONFIG_DETECTED,D: H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030112,Sutrio,UD,PRGC Sutrio,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12333,2026-09-19,12333,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12333,Comune di Sutrio,,,IRDAT/Comune,,,12333,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20121206 H:20121206,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030113,Taipana,UD,PRGC Taipana,,OFFICIAL_PRGC_PAGE_FOUND,,,https://www.comune.taipana.ud.it/documento_pubblico/piano-regolatore-generale/,2026-09-19,,,,,,Comune - PRG,PDF/LINK,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina ufficiale comunale dedicata al Piano Regolatore Generale.,https://www.comune.taipana.ud.it/documento_pubblico/piano-regolatore-generale/,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D: H:,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,La pagina non espone versione o ultima variante efficace; vettore corrente non verificato.,,https://www.comune.taipana.ud.it/documento_pubblico/piano-regolatore-generale/,NOT_MATERIALIZED,
030114,Talmassons,UD,PRGC Talmassons,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12215,2026-09-19,12215,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12215,Comune di Talmassons,,,IRDAT/Comune,,,12215,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale Comunale aggiornato alla Variante puntuale n. 47 adottata con delibera del Consiglio Comunale n. 2 del 3/3/2026 e approvata con delibera del Consiglio Comunale n. 20 del 30/5/2026.,,PUBLIC_CONFIG_DETECTED,D:20150917 H:20150917,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030116,Tarcento,UD,PRGC Tarcento,Variant 42,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12053,2026-09-19,12053,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12053,Comune di Tarcento,,,IRDAT/Comune,,,12053,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano regolatore generale del Comune di Tarcento, variante 42. Approvato con delibera del C.C. n. 32 del 27.06.2020.",,PUBLIC_CONFIG_DETECTED,D:20170817 H:20170817,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030117,Tarvisio,UD,PRGC Tarvisio,Variant 82,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12216,2026-09-19,12216,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12216,Comune di Tarvisio,,,IRDAT/Comune,,,12216,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Tarvisio - Variante 82,,PUBLIC_CONFIG_DETECTED,D:20170706 H:20170706,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030118,Tavagnacco,UD,PRGC Tavagnacco,Variant 22,APPROVED_PUBLISHED,2024-01-30,,https://www.comune.tavagnacco.ud.it/Novita/Notizie/Pubblicata-online-la-Variante-n.-22-al-PRGC,2026-09-19,12217,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12217,Comune di Tavagnacco,2024-03-19,,IRDAT/Comune,Shapefile (shp),RDN2008-TM33NE,12217,VERIFIED_TO_CURRENT_VARIANT,CURRENT_VECTOR_VERIFIED,Variante 22 approvata DCC 3 del 30/01/2024; pubblicazione online EagleFVG 19/11/2025,https://www.comune.tavagnacco.ud.it/Novita/Notizie/Pubblicata-online-la-Variante-n.-22-al-PRGC,PUBLIC_CONFIG_DETECTED,D:20150129 H:20150129,DOWNLOADED,C:\Users\visen\OneDrive\Università\UniUD\Tesi\5_HUB_FVG\02_external_sources\F3_CHAT_3_8\municipalities\030118_tavagnacco\Tavagnacco_6708.zip,697382,7a64703068f79caf2cd468c035e331d5578d5a772de3cb6fbd227c0d1a721ec1,PASS,True,True,CER D/H antecedenti alla variante corrente documentata,,,,
030120,Terzo d'Aquileia,UD,PRGC Terzo di Aquileia,Variant 6,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12218,2026-09-19,12218,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12218,Comune di Terzo di Aquileia,,,IRDAT/Comune,,,12218,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Terzo di Aquileia - Variante 6. Approvazione con delibera del C.C. n. 12 del 19/04/2022.,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20110324 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030121,Tolmezzo,UD,PRGC Tolmezzo,122,ADOPTED_DEPOSITED_NOT_PROVEN_EFFECTIVE,Deposito 22/01/2026-21/02/2026,,https://www.comune.tolmezzo.ud.it/novita/variante-122-al-prgc-depositati-gli-elaborati-allufficio-urbanistica-in-libera-visione-del-pubblico/,2026-09-19,,,,,,Comune - elaborati Variante 122,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Avviso comunale del 21/01/2026 documenta deposito della Variante 122 di conformazione al PPR.,https://www.comune.tolmezzo.ud.it/novita/variante-122-al-prgc-depositati-gli-elaborati-allufficio-urbanistica-in-libera-visione-del-pubblico/,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20170316 H:20170316,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,"La fonte documenta fase di deposito, non l'efficacia finale; vettore corrente non chiuso.",,https://www.comune.tolmezzo.ud.it/novita/variante-122-al-prgc-depositati-gli-elaborati-allufficio-urbanistica-in-libera-visione-del-pubblico/,NOT_MATERIALIZED,
030122,Torreano,UD,PRGC Torreano,Variant 14,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12219,2026-09-19,12219,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12219,Comune di Torreano,,,IRDAT/Comune,,,12219,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Torreano. Piano Regolatore Generale Comunale aggiornato alla Variante n.14.,,PUBLIC_CONFIG_DETECTED,D:20140420 H:20140420,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030123,Torviscosa,UD,PRGC Torviscosa,17,OFFICIAL_VARIANT_DOCUMENT_FOUND,,,https://comune.torviscosa.ud.it/media/files/md/030123/C-NTAintegrateaggVARIANTE_17DopoOSSERVAZIONI.pdf,2026-09-19,,,,,,Comune - PDF Variante 17,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Documento comunale ufficiale relativo alle NTA integrate della Variante 17.,https://comune.torviscosa.ud.it/media/files/md/030123/C-NTAintegrateaggVARIANTE_17DopoOSSERVAZIONI.pdf,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20160602 H:20160602,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Non chiusa la prova che la Variante 17 sia l'ultima efficace al 2026; nessun vettore corrente verificato.,,https://comune.torviscosa.ud.it/media/files/md/030123/C-NTAintegrateaggVARIANTE_17DopoOSSERVAZIONI.pdf,MATERIALIZED,C6C27DD002229FA99CB0EB5E85DF0597B4286D63AF569311C4DBE427E1CDC58A
030124,Trasaghis,UD,PRGC Trasaghis,Variant 18,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12222,2026-09-19,12222,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12222,Comune di Trasaghis,,,IRDAT/Comune,,,12222,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Trasaghis - Variante n.18,,PUBLIC_CONFIG_DETECTED,D:20151022 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030126,Treppo Grande,UD,PRGC Treppo Grande,Nuovo PRGC + Variante 1,NEW_PRGC_APPROVED_SUCCESSIVE_VARIANT_DOCUMENTED,Nuovo PRGC approvato nel 2021; esecutivita regionale 2022 indicata negli elaborati,,https://comune.treppogrande.ud.it/it/novita-223234/notizie-223235/nuovo-piano-regolatore-generale-comunale-prgc-105689,2026-09-19,,,,,,Comune - elaborati PRGC,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina comunale documenta approvazione del nuovo PRGC; elaborati comunali successivi documentano Variante 1.,https://comune.treppogrande.ud.it/it/novita-223234/notizie-223235/nuovo-piano-regolatore-generale-comunale-prgc-105689,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20170824 H:,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Non chiusa in modo univoco l'efficacia dell'ultima variante successiva né disponibile un vettore corrente verificato.,,https://comune.treppogrande.ud.it/it/novita-223234/notizie-223235/nuovo-piano-regolatore-generale-comunale-prgc-105689,MATERIALIZED,3648A06688E46C98B3991FE698262B1D6115B0E1DDAB553A10545EF87D9439E7
030127,Tricesimo,UD,PRGC Tricesimo,82,ADOPTED_NOT_PROVEN_EFFECTIVE,DCC 50 del 29/10/2025 - adozione,,https://www.comune.tricesimo.ud.it/it/news/variante-n-82-al-prgc,2026-09-19,,,,,,Comune - elaborati Variante 82,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Avviso ufficiale documenta adozione e deposito della Variante 82 di conformazione al PPR.,https://www.comune.tricesimo.ud.it/it/news/variante-n-82-al-prgc,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20160407 H:20160407,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Adozione non equivale a vigenza; non reperita prova finale di efficacia né vettore corrente verificato.,,https://www.comune.tricesimo.ud.it/it/news/variante-n-82-al-prgc,MATERIALIZED,9474EC2B067AB417DBCE49E2D1DCBF81A70DE3D2F4059BA7F1AD8478278B4F94
030128,Trivignano Udinese,UD,PRGC Trivignano Udinese,27,OFFICIAL_VARIANT_DOCUMENT_FOUND,,,https://www.comune.trivignano-udinese.ud.it/media/files/030128/attachment/Trivignano_Prgc_v_27_Relazione_mshHpYP.pdf,2026-09-19,,,,,,Comune - PDF Variante 27,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Relazione ufficiale comunale della Variante 27.,https://www.comune.trivignano-udinese.ud.it/media/files/030128/attachment/Trivignano_Prgc_v_27_Relazione_mshHpYP.pdf,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20180201 H:20180201,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Non dimostrata l'efficacia finale e l'assenza di varianti successive; nessun vettore corrente verificato.,,https://www.comune.trivignano-udinese.ud.it/media/files/030128/attachment/Trivignano_Prgc_v_27_Relazione_mshHpYP.pdf,MATERIALIZED,FAFE9906E8F556174D1D7907B42AD15D17807D8DF66CF925A017CE735A79B2F2
030129,Udine,UD,PRGC Udine,,APPROVED_PUBLISHED,,BUR n. 6 del 11/02/2026,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12244,2026-09-19,12244,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12244,Comune di Udine,,,IRDAT/Comune,,,12244,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"""Piano Regolatore Generale del Comune di Udine P.R.G.C. aggiornato con: - VAR. 44: - delibera GC adozione n. 48/2025 del 29/09/2025; - delibera CC approvazione n. 2/2026 del 26/01/2026; - pubblicazione sul BUR n. 6 del 11/02/2026 - VAR. 46: - delibera CC n. 24/2025 del 28/04/2025 (presa d'atto dell'Autorizzazione Unica (AU - decreto n° 67615/GRFVG del 05/12/2025) rilasciata dalla reg. FVG che costituisce l'approvazione della variante senza necessità di adozione) - pubblicazione sul BUR n. 52 del 24/12/2025 """,,PUBLIC_CONFIG_DETECTED,D:20171109 H:20171109,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030130,Varmo,UD,PRGC Varmo,Variant 20,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12224,2026-09-19,12224,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12224,Comune di Varmo,,,IRDAT/Comune,,,12224,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Varmo - Variante 20. ADOZIONE: delibera C.C. nr. 3 del 27-01-2022. APPROVAZIONE: delibera C.C. nr. 15 del 28-04-2022 (pubblicata sul B.U.R. nr. 20 del 18-05-2022) in vigore dal 19-05-2022.,,PUBLIC_CONFIG_DETECTED,D:20150709 H:20150709,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030131,Venzone,UD,PRGC Venzone,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12225,2026-09-19,12225,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12225,Comune di Venzone,,,IRDAT/Comune,,,12225,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Venzone,,PUBLIC_CONFIG_DETECTED,D:20170713 H:20170713,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030132,Verzegnis,UD,PRGC Verzegnis,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12342,2026-09-19,12342,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12342,Comune di Verzegnis,,,IRDAT/Comune,,,12342,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Verzegnis,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20090402 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030133,Villa Santina,UD,PRGC Villa Santina,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12226,2026-09-19,12226,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12226,Comune di Villa Santina,,,IRDAT/Comune,,,12226,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20150910 H:20150910,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030135,Visco,UD,PRGC Visco,Variant 17,APPROVED_PUBLISHED,,BUR n. 37 del 13.09.2017,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12228,2026-09-19,12228,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12228,Comune di Visco,,,IRDAT/Comune,,,12228,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Visco. Variante urbanistica nr. 17. La Variante di cui all'oggetto e' stata redatta dall'Ing. Antonio NONINO (giusta determinazione n. 54/I.T. di data 26/09/2016). Adottata con Delibera di Consiglio Comunale n. 19 del 31.07.2017. Pubblicato sul BUR (Bollettino Ufficiale Regionale) n. 37 del 13.09.2017 l'avviso di deposito relativo all'adozione della Variante n. 17 al PRGC. Successivamente con delibera della Giunta Comunale n. 61 del 30.10.2017 e' stato preso d'atto della dichiarazione del progettista in merito alla non assoggettabilita' alla procedura di Valutazione Ambientale Strategica della Variante n. 17 al P.R.G.C.. Infine e' stata approvata con Delibera di Consiglio n. 30 del 30.11.2017 e pubblicato sul BUR il 03.01.2018.,,PUBLIC_CONFIG_DETECTED,D:20180104 H:20180104,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030136,Zuglio,UD,PRGC Zuglio,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12343,2026-09-19,12343,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12343,Comune di Zuglio,,,IRDAT/Comune,,,12343,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D: H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
